Time,z_daymax,z_daymin,z_dayrange
01-Nov-2013 00:00:00,0.367365994353462,-0.292858821031329,0.660224815384791
02-Nov-2013 00:00:00,0.593917193425552,-0.47254704578751,1.06646423921306
03-Nov-2013 00:00:00,0.828695647460536,-0.643031893361772,1.47172754082231
04-Nov-2013 00:00:00,1.03405638962632,-0.783108115294252,1.81716450492058
05-Nov-2013 00:00:00,1.17677213761669,-0.869659578256824,2.04643171587351
06-Nov-2013 00:00:00,1.23755796502726,-0.894739956782312,2.13229792180958
07-Nov-2013 00:00:00,1.20136334969282,-0.860131655552943,2.06149500524576
08-Nov-2013 00:00:00,1.0661450908856,-0.77682169625803,1.84296678714363
09-Nov-2013 00:00:00,0.984740267562809,-0.661707350455187,1.646447618018
10-Nov-2013 00:00:00,0.842071442159146,-0.532940603728823,1.37501204588797
11-Nov-2013 00:00:00,0.580437539377384,-0.405764696117148,0.986202235494531
12-Nov-2013 00:00:00,0.292147210542609,-0.290250070615432,0.582397281158042
13-Nov-2013 00:00:00,0.222231367481063,-0.192376290574622,0.414607658055684
14-Nov-2013 00:00:00,0.402862763234652,-0.240466410567756,0.643329173802409
15-Nov-2013 00:00:00,0.582649557809282,-0.443925568827374,1.02657512663666
16-Nov-2013 00:00:00,0.741652760298722,-0.598293225508706,1.33994598580743
17-Nov-2013 00:00:00,0.86670060105083,-0.701986140302732,1.56868674135356
18-Nov-2013 00:00:00,0.952499849667486,-0.758810387936067,1.71131023760355
19-Nov-2013 00:00:00,0.993849407666824,-0.774417187897533,1.76826659556436
20-Nov-2013 00:00:00,0.987253031427904,-0.759935967583059,1.74718899901096
21-Nov-2013 00:00:00,0.933124080480554,-0.720986671211251,1.65411075169181
22-Nov-2013 00:00:00,0.842114988239327,-0.661915929534203,1.50403091777353
23-Nov-2013 00:00:00,0.722911173475056,-0.589089233631299,1.31200040710635
24-Nov-2013 00:00:00,0.662900172609278,-0.51636708526334,1.17926725787262
25-Nov-2013 00:00:00,0.557935837663005,-0.442725543195471,1.00066138085848
26-Nov-2013 00:00:00,0.428064729077128,-0.38276627134326,0.810831000420388
27-Nov-2013 00:00:00,0.285486952043707,-0.339207734988368,0.624694687032075
28-Nov-2013 00:00:00,0.228660428635174,-0.316991024483752,0.545651453118926
29-Nov-2013 00:00:00,0.332362785344117,-0.319552364812135,0.651915150156253
30-Nov-2013 00:00:00,0.515515645806161,-0.361605330277773,0.877120976083934
01-Dec-2013 00:00:00,0.735880028580074,-0.491118962908637,1.22699899148871
02-Dec-2013 00:00:00,0.949789444499176,-0.642013054974299,1.59180249947347
03-Dec-2013 00:00:00,1.11808267520669,-0.767590584881219,1.88567326008791
04-Dec-2013 00:00:00,1.21731769047268,-0.844227079255821,2.0615447697285
05-Dec-2013 00:00:00,1.21762211162701,-0.86906502738847,2.08668713901548
06-Dec-2013 00:00:00,1.12393272312651,-0.847872189280672,1.97180491240718
07-Dec-2013 00:00:00,0.945403472165123,-0.792273833212466,1.73767730537759
08-Dec-2013 00:00:00,0.863944245251853,-0.715358026598561,1.57930227185041
09-Dec-2013 00:00:00,0.696705272321373,-0.627826043769681,1.32453131609105
10-Dec-2013 00:00:00,0.434586634896202,-0.538670712303626,0.973257347199828
11-Dec-2013 00:00:00,0.413255782757893,-0.455688912815844,0.868944695573737
12-Dec-2013 00:00:00,0.446224888608622,-0.380683020706887,0.826907909315508
13-Dec-2013 00:00:00,0.510702078895661,-0.343203380161032,0.853905459056693
14-Dec-2013 00:00:00,0.611917960611148,-0.445651700049007,1.05756966066015
15-Dec-2013 00:00:00,0.715110061513423,-0.553044137940683,1.26815419945411
16-Dec-2013 00:00:00,0.804009867190974,-0.626890714933738,1.43090058212471
17-Dec-2013 00:00:00,0.868157291784906,-0.676003993475711,1.54416128526062
18-Dec-2013 00:00:00,0.900014940987242,-0.701492624318386,1.60150756530563
19-Dec-2013 00:00:00,0.89330770803338,-0.704912047576679,1.59821975561006
20-Dec-2013 00:00:00,0.846650283232656,-0.698404804974122,1.54505508820678
21-Dec-2013 00:00:00,0.764593870094048,-0.673092622189669,1.43768649228372
22-Dec-2013 00:00:00,0.655596208751173,-0.635386954211527,1.2909831629627
23-Dec-2013 00:00:00,0.589401036167857,-0.590246626122059,1.17964766228992
24-Dec-2013 00:00:00,0.50080162550308,-0.545011491403099,1.04581311690618
25-Dec-2013 00:00:00,0.388179310124604,-0.509222428876419,0.897401739001023
26-Dec-2013 00:00:00,0.416142519273224,-0.493569389079744,0.909711908352967
